model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
Aygo,2018,Manual,5253,Petrol,145,56.5,1.0,9495
Aygo,2017,Manual,6500,Petrol,145,68.9,1.0,7995
Aygo,2018,Manual,11000,Petrol,150,56.5,1.0,9295
Aygo,2017,Manual,6545,Petrol,145,69.0,1.0,6980
Aygo,2016,Manual,31249,Petrol,0,69.0,1.0,6380
Aygo,2018,Manual,7746,Petrol,145,56.5,1.0,8980
Aygo,2018,Manual,8622,Petrol,145,68.9,1.0,7980
Aygo,2017,Manual,16987,Petrol,145,69.0,1.0,7480
Aygo,2018,Manual,22024,Petrol,145,68.9,1.0,7880
Aygo,2015,Manual,19702,Petrol,0,69.0,1.0,5995
Aygo,2016,Manual,19252,Petrol,0,69.0,1.0,6480
Aygo,2017,Manual,12607,Petrol,145,68.9,1.0,7680
Aygo,2019,Manual,1500,Petrol,145,57.7,1.0,9780
Aygo,2017,Manual,13229,Petrol,145,68.9,1.0,7480
Aygo,2019,Manual,50,Petrol,150,57.7,1.0,10695
Aygo,2019,Manual,6010,Petrol,150,57.7,1.0,9950
Aygo,2017,Semi-Auto,17452,Petrol,145,67.3,1.0,8995
Aygo,2018,Manual,42248,Petrol,145,69.0,1.0,6970
Aygo,2018,Manual,14252,Petrol,150,68.9,1.0,7988
Aygo,2015,Manual,18822,Petrol,0,69.0,1.0,6888
Aygo,2019,Manual,2438,Petrol,145,56.5,1.0,8690
Aygo,2019,Manual,3708,Petrol,145,56.5,1.0,8690
Aygo,2017,Manual,14876,Petrol,145,68.9,1.0,7288
Aygo,2015,Manual,21875,Petrol,0,69.0,1.0,6588
Aygo,2017,Manual,26850,Petrol,0,69.0,1.0,6388
Aygo,2017,Manual,15172,Petrol,0,69.0,1.0,6980
Aygo,2019,Manual,5709,Petrol,145,57.7,1.0,9990
Aygo,2017,Manual,64477,Petrol,145,68.9,1.0,6751
Aygo,2016,Manual,15735,Petrol,0,69.0,1.0,6230
Aygo,2017,Manual,35354,Petrol,150,68.9,1.0,6790
Aygo,2017,Manual,32236,Petrol,150,68.9,1.0,6990
Aygo,2017,Manual,35569,Petrol,145,69.0,1.0,6290
Aygo,2015,Manual,44651,Petrol,0,69.0,1.0,4910
Aygo,2019,Manual,1118,Petrol,150,57.7,1.0,10290
Aygo,2019,Manual,1546,Petrol,145,57.7,1.0,10290
Aygo,2019,Manual,1707,Petrol,145,57.7,1.0,9990
Aygo,2017,Manual,20546,Petrol,0,68.9,1.0,8890
Aygo,2019,Manual,7642,Petrol,145,57.7,1.0,9990
Aygo,2019,Manual,718,Petrol,145,56.5,1.0,9290
Aygo,2017,Manual,16934,Petrol,145,68.9,1.0,6992
Aygo,2016,Semi-Auto,27314,Petrol,0,67.0,1.0,8990
Aygo,2019,Manual,2290,Petrol,145,57.7,1.0,9990
Aygo,2014,Semi-Auto,11265,Petrol,20,62.8,1.0,5992
Aygo,2018,Manual,12515,Petrol,145,68.9,1.0,7690
Aygo,2017,Manual,28500,Petrol,0,68.9,1.0,8495
Aygo,2017,Manual,6500,Petrol,150,69.0,1.0,7495
Aygo,2018,Manual,10596,Petrol,150,68.9,1.0,9290
Aygo,2017,Manual,8800,Petrol,145,68.9,1.0,8295
Aygo,2019,Manual,4,Petrol,145,57.7,1.0,10495
Aygo,2019,Manual,2411,Petrol,145,57.7,1.0,9995
Aygo,2019,Manual,2541,Petrol,145,57.7,1.0,9995
Aygo,2019,Manual,2642,Petrol,145,57.7,1.0,9995
Aygo,2017,Manual,17859,Petrol,145,69.0,1.0,6995
Aygo,2019,Manual,2136,Petrol,145,57.7,1.0,9995
Aygo,2015,Manual,41000,Petrol,0,69.0,1.0,5995
Aygo,2015,Manual,10687,Petrol,0,69.0,1.0,7295
Aygo,2016,Manual,12552,Petrol,0,69.0,1.0,6495
Aygo,2019,Manual,2845,Petrol,145,57.7,1.0,9995
Aygo,2017,Semi-Auto,25909,Petrol,145,67.0,1.0,7895
Aygo,2019,Manual,4883,Petrol,145,56.5,1.0,10495
Aygo,2019,Manual,3000,Petrol,145,56.5,1.0,8795
Aygo,2016,Manual,20377,Petrol,0,69.0,1.0,6495
Aygo,2018,Manual,5963,Petrol,145,69.0,1.0,6995
Aygo,2019,Manual,3500,Petrol,145,56.5,1.0,9445
Aygo,2017,Manual,13873,Petrol,0,68.9,1.0,8000
Aygo,2014,Manual,41000,Petrol,0,69.0,1.0,5700
Aygo,2018,Semi-Auto,7900,Petrol,150,67.0,1.0,7500
Aygo,2019,Manual,250,Petrol,150,57.7,1.0,9500
Aygo,2017,Manual,16492,Petrol,145,68.9,1.0,7500
Aygo,2017,Manual,37313,Petrol,0,68.9,1.0,7700
Aygo,2016,Manual,9674,Petrol,0,69.0,1.0,7490
Aygo,2018,Manual,18781,Petrol,150,69.0,1.0,6990
Aygo,2016,Manual,9601,Petrol,0,69.0,1.0,7495
Aygo,2016,Manual,21672,Petrol,0,69.0,1.0,6800
Aygo,2019,Manual,11283,Petrol,145,56.5,1.0,8469
Aygo,2018,Manual,23754,Petrol,145,68.9,1.0,7295
Aygo,2018,Manual,36451,Petrol,150,69.0,1.0,6995
Aygo,2018,Manual,22935,Petrol,150,69.0,1.0,6995
Aygo,2019,Manual,12510,Petrol,145,56.5,1.0,8500
Aygo,2019,Manual,6006,Petrol,145,56.5,1.0,8500
Aygo,2018,Manual,12880,Petrol,145,68.9,1.0,7995
Aygo,2017,Manual,27357,Petrol,145,68.9,1.0,7495
Aygo,2018,Manual,8660,Petrol,150,69.0,1.0,6995
Aygo,2018,Manual,12420,Petrol,145,69.0,1.0,7000
Aygo,2019,Manual,1000,Petrol,145,57.7,1.0,9995
Aygo,2017,Manual,17047,Petrol,0,69.0,1.0,6550
Aygo,2019,Semi-Auto,350,Petrol,145,56.5,1.0,9995
Aygo,2019,Semi-Auto,3356,Petrol,150,55.4,1.0,9995
Aygo,2017,Manual,9779,Petrol,145,68.9,1.0,7995
Aygo,2017,Manual,10000,Petrol,0,69.0,1.0,6995
Aygo,2018,Semi-Auto,26939,Petrol,145,67.3,1.0,8995
Aygo,2016,Manual,14338,Petrol,0,69.0,1.0,6295
Aygo,2016,Manual,16339,Petrol,0,69.0,1.0,5795
Aygo,2017,Manual,24086,Petrol,0,69.0,1.0,6295
Aygo,2017,Manual,7973,Petrol,145,68.9,1.0,7495
Aygo,2017,Manual,11127,Petrol,145,68.9,1.0,6500
Aygo,2017,Manual,16802,Petrol,0,68.9,1.0,6995
Aygo,2015,Manual,14040,Petrol,0,69.0,1.0,6495
Aygo,2017,Manual,25254,Petrol,0,69.0,1.0,6995
Aygo,2016,Manual,26555,Petrol,0,69.0,1.0,6995
Aygo,2015,Manual,34500,Petrol,0,69.0,1.0,4709
Aygo,2019,Manual,1915,Petrol,145,57.7,1.0,9490
Aygo,2014,Manual,34556,Petrol,0,69.0,1.0,6480
Aygo,2015,Manual,28900,Petrol,0,69.0,1.0,6450
Aygo,2018,Semi-Auto,4110,Petrol,145,67.3,1.0,9870
Aygo,2016,Manual,20563,Petrol,0,69.0,1.0,6270
Aygo,2014,Manual,29540,Petrol,0,69.0,1.0,5790
Aygo,2015,Manual,35920,Petrol,0,69.0,1.0,5290
Aygo,2017,Manual,13397,Petrol,0,69.0,1.0,7495
Aygo,2018,Manual,21837,Petrol,145,69.0,1.0,6995
Aygo,2018,Manual,2611,Petrol,145,69.0,1.0,7495
Aygo,2018,Manual,19775,Petrol,145,68.9,1.0,7995
Aygo,2017,Manual,8727,Petrol,145,68.9,1.0,7950
Aygo,2018,Manual,4263,Petrol,145,56.5,1.0,9490
Aygo,2019,Manual,6064,Petrol,145,57.7,1.0,8790
Aygo,2019,Semi-Auto,9927,Petrol,145,56.5,1.0,10490
Aygo,2015,Manual,43788,Petrol,0,69.0,1.0,5298
Aygo,2017,Manual,21022,Petrol,0,69.0,1.0,6490
Aygo,2019,Manual,2863,Petrol,150,56.5,1.0,9990
Aygo,2016,Manual,12584,Petrol,0,69.0,1.0,6250
Aygo,2017,Automatic,21127,Petrol,145,67.3,1.0,8490
Aygo,2014,Manual,61347,Petrol,0,69.0,1.0,5390
Aygo,2017,Manual,22170,Petrol,0,69.0,1.0,6945
Aygo,2017,Manual,17817,Petrol,0,69.0,1.0,6290
Aygo,2017,Manual,30427,Petrol,145,69.0,1.0,6945
Aygo,2019,Manual,1205,Petrol,145,56.5,1.0,8990
Aygo,2020,Semi-Auto,525,Petrol,145,56.5,1.0,10790
Aygo,2017,Manual,21205,Petrol,145,69.0,1.0,6790
Aygo,2017,Manual,13951,Petrol,145,69.0,1.0,7490
Aygo,2019,Manual,9059,Petrol,145,57.7,1.0,8490
Aygo,2019,Manual,1472,Petrol,145,57.7,1.0,9790
Aygo,2019,Manual,1424,Petrol,145,57.7,1.0,9490
Aygo,2019,Manual,1614,Petrol,145,56.5,1.0,9490
Aygo,2019,Manual,1114,Petrol,145,56.5,1.0,9490
Aygo,2019,Manual,1208,Petrol,145,56.5,1.0,9490
Aygo,2017,Manual,22181,Petrol,0,69.0,1.0,6290
Aygo,2016,Manual,23357,Petrol,0,69.0,1.0,6720
Aygo,2014,Manual,37430,Petrol,0,69.0,1.0,5590
Aygo,2015,Manual,27700,Petrol,0,69.0,1.0,6290
Aygo,2019,Manual,2570,Petrol,145,56.5,1.0,8790
Aygo,2019,Manual,3116,Petrol,145,56.5,1.0,8790
Aygo,2018,Manual,28335,Petrol,145,69.0,1.0,6595
Aygo,2018,Manual,20294,Petrol,150,69.0,1.0,6995
Aygo,2018,Manual,9599,Petrol,145,56.5,1.0,8790
Aygo,2015,Manual,17872,Petrol,0,69.0,1.0,6495
Aygo,2018,Semi-Auto,25148,Petrol,150,67.3,1.0,9995
Aygo,2019,Manual,2106,Petrol,145,56.5,1.0,8790
Aygo,2019,Manual,6183,Petrol,145,56.5,1.0,7890
Aygo,2018,Manual,3452,Petrol,145,56.5,1.0,9990
Aygo,2019,Manual,2540,Petrol,145,56.5,1.0,8790
Aygo,2015,Manual,19856,Petrol,0,69.0,1.0,5990
Aygo,2018,Manual,10125,Petrol,150,68.9,1.0,8490
Aygo,2017,Manual,25318,Petrol,0,68.9,1.0,7990
Aygo,2017,Manual,36473,Petrol,0,68.9,1.0,6995
Aygo,2015,Manual,25688,Petrol,0,69.0,1.0,5795
Aygo,2018,Manual,19506,Petrol,145,69.0,1.0,7490
Aygo,2018,Manual,11932,Petrol,145,68.9,1.0,7895
Aygo,2014,Manual,26858,Petrol,0,69.0,1.0,6495
Aygo,2018,Semi-Auto,9484,Petrol,145,67.3,1.0,9695
Aygo,2017,Manual,21596,Petrol,145,69.0,1.0,7190
Aygo,2018,Manual,9280,Petrol,150,68.9,1.0,8490
Aygo,2015,Manual,34182,Petrol,0,69.0,1.0,5795
Aygo,2017,Manual,27372,Petrol,0,69.0,1.0,6495
Aygo,2018,Manual,27537,Petrol,145,68.9,1.0,7495
Aygo,2017,Manual,15048,Petrol,145,68.9,1.0,6995
Aygo,2017,Manual,21561,Petrol,145,69.0,1.0,6995
Aygo,2015,Manual,32674,Petrol,0,69.0,1.0,5990
Aygo,2016,Manual,37555,Petrol,0,69.0,1.0,7990
Aygo,2018,Manual,21971,Petrol,150,69.0,1.0,7490
Aygo,2017,Manual,14923,Petrol,145,68.9,1.0,7295
Aygo,2018,Manual,17757,Petrol,145,69.0,1.0,6895
Aygo,2018,Manual,19057,Petrol,145,69.0,1.0,6895
Aygo,2018,Manual,24807,Petrol,145,68.9,1.0,7995
Aygo,2017,Manual,13765,Petrol,145,68.9,1.0,7195
Aygo,2017,Manual,25912,Petrol,0,68.9,1.0,7290
Aygo,2019,Manual,6130,Petrol,145,57.7,1.0,9995
Aygo,2019,Manual,5883,Petrol,145,56.5,1.0,9495
Aygo,2015,Manual,36010,Petrol,0,69.0,1.0,5999
Aygo,2015,Manual,31570,Petrol,0,69.0,1.0,6040
Aygo,2016,Manual,15416,Petrol,0,69.0,1.0,6030
Aygo,2014,Manual,35256,Petrol,0,69.0,1.0,6250
Aygo,2018,Manual,9813,Petrol,145,56.5,1.0,8260
Aygo,2017,Semi-Auto,19526,Petrol,150,67.0,1.0,7990
Aygo,2017,Manual,37500,Petrol,150,69.0,1.0,6190
Aygo,2017,Manual,15453,Petrol,0,69.0,1.0,6730
Aygo,2015,Manual,24317,Petrol,0,69.0,1.0,6100
Aygo,2016,Manual,31430,Petrol,0,69.0,1.0,5999
Aygo,2017,Manual,49000,Petrol,0,68.9,1.0,6695
Aygo,2016,Manual,11395,Petrol,0,69.0,1.0,6995
Aygo,2019,Manual,8121,Petrol,145,56.5,1.0,8890
Aygo,2014,Manual,23332,Petrol,0,69.0,1.0,5990
Aygo,2016,Manual,33691,Petrol,0,69.0,1.0,6750
Aygo,2015,Manual,28531,Petrol,0,69.0,1.0,5850
Aygo,2016,Manual,34211,Petrol,0,69.0,1.0,6690
Aygo,2015,Manual,25152,Petrol,0,69.0,1.0,5698
Aygo,2015,Manual,31234,Petrol,0,69.0,1.0,6460
Aygo,2019,Manual,5346,Petrol,145,57.7,1.0,11695
Aygo,2017,Manual,10500,Petrol,145,68.9,1.0,7270
Aygo,2017,Manual,22972,Petrol,0,68.9,1.0,7490
Aygo,2018,Manual,21421,Petrol,150,68.9,1.0,7590
Aygo,2017,Manual,14281,Petrol,145,68.9,1.0,7490
Aygo,2017,Semi-Auto,52496,Petrol,0,67.0,1.0,7290
Aygo,2017,Semi-Auto,15439,Petrol,150,67.0,1.0,7980
Aygo,2017,Manual,32251,Petrol,0,68.9,1.0,6790
Aygo,2018,Semi-Auto,372,Petrol,150,67.3,1.0,10290
Aygo,2017,Manual,3282,Petrol,150,69.0,1.0,6990
Aygo,2018,Manual,20001,Petrol,145,68.9,1.0,7995
Aygo,2019,Semi-Auto,3868,Petrol,150,56.5,1.0,12995
Aygo,2015,Manual,38153,Petrol,0,69.0,1.0,6495
Aygo,2017,Manual,27884,Petrol,145,69.0,1.0,6695
Aygo,2017,Manual,10890,Petrol,145,68.9,1.0,8295
Aygo,2017,Manual,32589,Petrol,145,68.9,1.0,7395
Aygo,2018,Manual,10119,Petrol,150,69.0,1.0,7995
Aygo,2017,Manual,17571,Petrol,0,68.9,1.0,8200
Aygo,2018,Manual,5441,Petrol,150,56.5,1.0,9995
Aygo,2017,Manual,26114,Petrol,150,69.0,1.0,6995
Aygo,2018,Manual,5051,Petrol,145,68.9,1.0,8495
Aygo,2018,Manual,9411,Petrol,145,56.5,1.0,9295
Aygo,2016,Manual,15980,Petrol,0,69.0,1.0,6190
Aygo,2018,Manual,20323,Petrol,145,68.9,1.0,7790
Aygo,2016,Manual,10837,Petrol,0,69.0,1.0,8290
Aygo,2020,Manual,10000,Petrol,145,56.5,1.0,9480
Aygo,2018,Manual,12447,Petrol,150,56.5,1.0,13881
Aygo,2018,Manual,6877,Petrol,150,56.5,1.0,8995
Aygo,2019,Manual,3784,Petrol,145,57.7,1.0,9895
Aygo,2016,Manual,29926,Petrol,0,69.0,1.0,6295
Aygo,2017,Manual,22458,Petrol,145,68.9,1.0,7995
Aygo,2019,Semi-Auto,4848,Petrol,145,56.5,1.0,10795
Aygo,2018,Manual,23741,Petrol,145,56.5,1.0,8195
Aygo,2017,Manual,12114,Petrol,145,69.0,1.0,6995
Aygo,2017,Manual,21913,Petrol,145,69.0,1.0,6795
Aygo,2019,Manual,2114,Petrol,145,57.7,1.0,10195
Aygo,2017,Semi-Auto,12984,Petrol,145,67.0,1.0,8495
Aygo,2019,Semi-Auto,5933,Petrol,145,56.5,1.0,9995
Aygo,2019,Semi-Auto,2014,Petrol,145,55.4,1.0,11250
Aygo,2018,Manual,27441,Petrol,145,68.9,1.0,7895
Aygo,2016,Manual,41293,Petrol,0,69.0,1.0,5998
Aygo,2018,Manual,8951,Petrol,145,68.9,1.0,9395
Aygo,2017,Manual,41562,Petrol,145,68.9,1.0,6995
Aygo,2017,Semi-Auto,11379,Petrol,0,67.3,1.0,8395
Aygo,2017,Manual,11669,Petrol,0,68.9,1.0,8195
Aygo,2019,Semi-Auto,6774,Petrol,150,55.4,1.0,10382
Aygo,2019,Manual,5,Petrol,145,56.5,1.0,9295
Aygo,2019,Manual,10,Petrol,145,56.5,1.0,9295
Aygo,2017,Manual,16376,Petrol,145,68.9,1.0,8998
Aygo,2017,Manual,27577,Petrol,0,69.0,1.0,7395
Aygo,2014,Manual,31294,Petrol,0,69.0,1.0,5600
Aygo,2017,Semi-Auto,9775,Petrol,0,67.0,1.0,7998
Aygo,2019,Manual,5426,Petrol,145,57.7,1.0,9295
Aygo,2019,Semi-Auto,301,Petrol,145,56.5,1.0,10495
Aygo,2019,Manual,1723,Petrol,145,57.7,1.0,9495
Aygo,2019,Manual,10,Petrol,145,57.7,1.0,10495
Aygo,2018,Manual,28601,Petrol,150,69.0,1.0,7298
Aygo,2018,Manual,28809,Petrol,150,69.0,1.0,6798
Aygo,2019,Manual,7212,Petrol,150,56.5,1.0,8998
Aygo,2019,Manual,5104,Petrol,150,56.5,1.0,8998
Aygo,2019,Manual,6099,Petrol,150,56.5,1.0,9998
Aygo,2017,Manual,13991,Petrol,150,69.0,1.0,7795
Aygo,2018,Manual,8224,Petrol,145,56.5,1.0,7998
Aygo,2016,Manual,12380,Petrol,0,69.0,1.0,6995
Aygo,2014,Manual,25127,Petrol,0,69.0,1.0,5998
Aygo,2019,Manual,12564,Petrol,145,56.5,1.0,8798
Aygo,2018,Manual,15514,Petrol,150,56.5,1.0,9995
Aygo,2018,Manual,4454,Petrol,150,56.5,1.0,8995
Aygo,2018,Manual,20205,Petrol,145,68.9,1.0,8195
Aygo,2018,Manual,13114,Petrol,145,56.5,1.0,8995
Aygo,2019,Manual,9114,Petrol,145,56.5,1.0,9495
Aygo,2017,Manual,23114,Petrol,145,68.9,1.0,7495
Aygo,2017,Manual,12844,Petrol,145,68.9,1.0,7490
Aygo,2018,Manual,23861,Petrol,145,56.5,1.0,7498
Aygo,2019,Manual,11204,Petrol,145,56.5,1.0,8998
Aygo,2017,Manual,28843,Petrol,150,69.0,1.0,7195
Aygo,2015,Manual,48653,Petrol,0,69.0,1.0,5998
Aygo,2015,Manual,31830,Petrol,0,69.0,1.0,5995
Aygo,2015,Semi-Auto,20600,Petrol,0,67.0,1.0,7595
Aygo,2019,Manual,8619,Petrol,150,56.5,1.0,8998
Aygo,2017,Manual,5900,Petrol,150,68.9,1.0,8495
Aygo,2014,Manual,33000,Petrol,0,69.0,1.0,5995
Aygo,2017,Manual,15500,Petrol,0,68.9,1.0,8995
Aygo,2017,Manual,20000,Petrol,0,68.9,1.0,9495
Aygo,2017,Manual,19000,Petrol,145,68.9,1.0,8495
Aygo,2016,Manual,18200,Petrol,0,69.0,1.0,8995
Aygo,2018,Manual,12000,Petrol,145,56.5,1.0,8895
Aygo,2017,Manual,6000,Petrol,145,68.9,1.0,8995
Aygo,2019,Manual,25,Petrol,150,57.7,1.0,10995
Aygo,2017,Manual,11341,Petrol,150,68.9,1.0,7295
Aygo,2017,Manual,26270,Petrol,145,68.9,1.0,6995
Aygo,2018,Manual,19558,Petrol,145,56.5,1.0,8495
Aygo,2017,Semi-Auto,14829,Petrol,145,67.0,1.0,9995
Aygo,2020,Manual,15,Petrol,150,57.7,1.0,10750
Aygo,2018,Manual,3758,Petrol,145,56.5,1.0,9395
Aygo,2019,Manual,2333,Petrol,145,56.5,1.0,8995
Aygo,2018,Manual,4301,Petrol,145,56.5,1.0,8375
Aygo,2015,Manual,38551,Petrol,0,69.0,1.0,5995
Aygo,2016,Manual,18507,Petrol,0,69.0,1.0,6495
Aygo,2019,Manual,25,Petrol,145,56.5,1.0,9995
Aygo,2019,Manual,9233,Petrol,145,56.5,1.0,8995
Aygo,2018,Manual,15255,Petrol,145,68.9,1.0,7790
Aygo,2014,Manual,23700,Petrol,0,65.7,1.0,4995
Aygo,2017,Manual,23945,Petrol,0,69.0,1.0,6072
Aygo,2017,Manual,7866,Petrol,0,69.0,1.0,6594
Aygo,2019,Manual,5252,Petrol,145,57.7,1.0,9995
Aygo,2014,Manual,43841,Petrol,0,69.0,1.0,6995
Aygo,2015,Manual,45536,Petrol,0,69.0,1.0,6495
Aygo,2019,Manual,20200,Petrol,145,56.5,1.0,9495
Aygo,2019,Manual,3500,Petrol,145,57.7,1.0,10995
Aygo,2017,Manual,12512,Petrol,0,68.9,1.0,8295
Aygo,2018,Semi-Auto,16197,Petrol,150,67.0,1.0,8995
Aygo,2017,Manual,14400,Petrol,0,68.9,1.0,9495
Aygo,2018,Manual,5600,Petrol,150,56.5,1.0,9995
Aygo,2019,Manual,3500,Petrol,145,56.5,1.0,10495
Aygo,2017,Manual,17300,Petrol,145,68.9,1.0,8995
Aygo,2017,Manual,8208,Petrol,145,68.9,1.0,8495
Aygo,2019,Manual,7292,Petrol,145,57.7,1.0,9995
Aygo,2017,Manual,16791,Petrol,145,69.0,1.0,7495
Aygo,2017,Manual,21588,Petrol,145,69.0,1.0,6995
Aygo,2016,Manual,14636,Petrol,0,69.0,1.0,8495
Aygo,2015,Manual,12098,Petrol,0,69.0,1.0,6995
Aygo,2016,Manual,36787,Petrol,0,69.0,1.0,6698
Aygo,2016,Manual,28707,Petrol,0,69.0,1.0,6998
Aygo,2016,Manual,15023,Petrol,0,69.0,1.0,6995
Aygo,2017,Manual,11945,Petrol,145,68.9,1.0,8495
Aygo,2017,Manual,10407,Petrol,0,68.9,1.0,7995
Aygo,2016,Manual,20605,Petrol,0,69.0,1.0,7298
Aygo,2016,Manual,37336,Petrol,0,69.0,1.0,6498
Aygo,2014,Manual,17558,Petrol,0,69.0,1.0,6399
Aygo,2018,Manual,33000,Petrol,145,69.0,1.0,6095
Aygo,2015,Manual,30125,Petrol,0,69.0,1.0,6000
Aygo,2017,Manual,7824,Petrol,145,68.9,1.0,9295
Aygo,2018,Manual,9148,Petrol,145,56.5,1.0,8900
Aygo,2017,Manual,29483,Petrol,0,69.0,1.0,6591
Aygo,2018,Manual,33000,Petrol,145,69.0,1.0,6091
Aygo,2016,Manual,12170,Petrol,0,69.0,1.0,6998
Aygo,2017,Manual,22438,Petrol,0,68.9,1.0,7390
Aygo,2018,Manual,21232,Petrol,145,68.9,1.0,7291
Aygo,2016,Manual,7032,Petrol,0,69.0,1.0,6791
Aygo,2019,Manual,6562,Petrol,145,56.5,1.0,9995
Aygo,2015,Manual,31643,Petrol,0,69.0,1.0,6990
Aygo,2015,Semi-Auto,11500,Petrol,0,67.0,1.0,7995
Aygo,2018,Manual,21000,Petrol,150,68.9,1.0,8295
Aygo,2017,Manual,12355,Petrol,150,68.9,1.0,7495
Aygo,2018,Manual,15929,Petrol,145,68.9,1.0,7830
Aygo,2019,Manual,1400,Petrol,145,57.7,1.0,10995
Aygo,2016,Manual,30061,Petrol,0,69.0,1.0,5991
Aygo,2018,Manual,32574,Petrol,145,69.0,1.0,6530
Aygo,2016,Manual,64500,Petrol,0,69.0,1.0,5495
Aygo,2017,Manual,17000,Petrol,145,68.9,1.0,7995
Aygo,2020,Manual,50,Petrol,145,56.5,1.0,10295
Aygo,2020,Manual,50,Petrol,145,56.5,1.0,9995
Aygo,2016,Manual,30212,Petrol,0,69.0,1.0,6495
Aygo,2017,Manual,21000,Petrol,0,69.0,1.0,8495
Aygo,2016,Manual,25300,Petrol,0,69.0,1.0,7995
Aygo,2019,Manual,5600,Petrol,145,56.5,1.0,10495
Aygo,2018,Manual,900,Petrol,145,68.9,1.0,8995
Aygo,2018,Manual,42460,Petrol,145,69.0,1.0,5991
Aygo,2018,Manual,39075,Petrol,145,69.0,1.0,5991
Aygo,2018,Manual,35979,Petrol,145,69.0,1.0,6450
Aygo,2016,Semi-Auto,21309,Petrol,0,67.3,1.0,7500
Aygo,2018,Manual,17290,Petrol,145,68.9,1.0,7691
Aygo,2015,Manual,20215,Petrol,0,69.0,1.0,6321
Aygo,2017,Manual,27000,Petrol,0,68.9,1.0,8495
Aygo,2019,Manual,389,Petrol,150,56.5,1.0,11500
Aygo,2019,Manual,4679,Petrol,150,57.7,1.0,10490
Aygo,2018,Manual,11561,Petrol,145,68.9,1.0,9495
Aygo,2020,Manual,1000,Petrol,145,57.7,1.0,10995
Aygo,2017,Manual,10529,Petrol,145,69.0,1.0,6995
Aygo,2017,Manual,10800,Petrol,150,68.9,1.0,7495
Aygo,2015,Manual,33882,Petrol,0,69.0,1.0,6974
Aygo,2017,Manual,17987,Petrol,145,69.0,1.0,6495
Aygo,2017,Manual,11594,Petrol,145,69.0,1.0,6500
Aygo,2018,Manual,20460,Petrol,145,68.9,1.0,7851
Aygo,2016,Manual,9498,Petrol,0,69.0,1.0,7495
Aygo,2019,Semi-Auto,1862,Petrol,145,55.4,1.0,12999
Aygo,2017,Manual,1000,Petrol,145,68.9,1.0,8799
Aygo,2017,Manual,15830,Petrol,150,68.9,1.0,8298
Aygo,2016,Manual,33564,Petrol,0,69.0,1.0,5999
Aygo,2017,Manual,9961,Petrol,145,68.9,1.0,7990
Aygo,2019,Manual,3222,Petrol,145,56.5,1.0,9690
Aygo,2019,Manual,2850,Petrol,145,57.7,1.0,10390
Aygo,2016,Manual,42318,Petrol,0,69.0,1.0,5798
Aygo,2014,Automatic,26000,Petrol,0,67.0,1.0,6991
Aygo,2017,Manual,19238,Petrol,0,68.9,1.0,7495
Aygo,2019,Manual,7065,Petrol,150,56.5,1.0,10290
Aygo,2019,Manual,6942,Petrol,150,56.5,1.0,10290
Aygo,2019,Manual,6900,Petrol,150,56.5,1.0,10290
Aygo,2019,Manual,7640,Petrol,150,56.5,1.0,9990
Aygo,2017,Manual,19967,Petrol,0,69.0,1.0,6790
Aygo,2016,Manual,46223,Petrol,0,69.0,1.0,6498
Aygo,2015,Manual,27300,Petrol,0,69.0,1.0,5498
Aygo,2017,Manual,16220,Petrol,0,69.0,1.0,6200
Aygo,2017,Manual,28447,Petrol,150,68.9,1.0,7495
Aygo,2017,Manual,18898,Petrol,150,68.9,1.0,6850
Aygo,2014,Manual,45725,Petrol,0,69.0,1.0,4990
Aygo,2018,Manual,9451,Petrol,145,56.5,1.0,8750
Aygo,2018,Semi-Auto,5691,Petrol,145,56.5,1.0,9799
Aygo,2019,Manual,2614,Petrol,145,56.5,1.0,12240
Aygo,2016,Manual,35745,Petrol,0,69.0,1.0,5730
Aygo,2014,Manual,53110,Petrol,0,69.0,1.0,4730
Aygo,2018,Manual,14309,Petrol,150,68.9,1.0,8282
Aygo,2018,Manual,12736,Petrol,150,68.9,1.0,8282
Aygo,2017,Manual,10947,Petrol,145,68.9,1.0,7999
Aygo,2017,Manual,8800,Petrol,145,68.9,1.0,7999
Aygo,2018,Manual,8239,Petrol,150,56.5,1.0,9298
Aygo,2018,Manual,6118,Petrol,145,56.5,1.0,7990
Aygo,2015,Manual,22673,Petrol,0,69.0,1.0,5725
Aygo,2019,Manual,9199,Petrol,145,57.7,1.0,9293
Aygo,2018,Manual,7669,Petrol,145,56.5,1.0,8212
Aygo,2014,Manual,46406,Petrol,0,65.7,1.0,4390
Aygo,2017,Manual,6628,Petrol,0,68.9,1.0,8491
Aygo,2014,Manual,45451,Petrol,0,65.7,1.0,3998
Aygo,2018,Manual,17766,Petrol,145,56.5,1.0,8472
Aygo,2015,Manual,11599,Petrol,0,69.0,1.0,6495
Aygo,2015,Manual,26984,Petrol,0,69.0,1.0,5995
Aygo,2019,Semi-Auto,2643,Petrol,145,56.5,1.0,11063
Aygo,2018,Manual,11857,Petrol,145,56.5,1.0,10011
Aygo,2018,Manual,10742,Petrol,145,56.5,1.0,9831
Aygo,2019,Manual,9659,Petrol,145,56.5,1.0,11690
Aygo,2017,Manual,19640,Petrol,145,69.0,1.0,6154
Aygo,2017,Manual,15788,Petrol,145,68.9,1.0,7795
